# TEM     PRE          CP           Z
 1990.05  5.561e+09  3.24376e+08  1.41244
 1989.94  5.55971e+09  3.24373e+08  1.41238
 1989.83  5.55842e+09  3.2437e+08  1.41232
 1989.71  5.55712e+09  3.24367e+08  1.41226
 1989.6  5.55583e+09  3.24363e+08  1.4122
 1989.49  5.55454e+09  3.2436e+08  1.41214
 1989.38  5.55324e+09  3.24357e+08  1.41208
 1989.26  5.55195e+09  3.24353e+08  1.41202
 1989.15  5.55066e+09  3.2435e+08  1.41196
 1989.04  5.54937e+09  3.24347e+08  1.4119
 1988.92  5.54808e+09  3.24344e+08  1.41184
 1988.81  5.54679e+09  3.2434e+08  1.41178
 1988.7  5.54549e+09  3.24337e+08  1.41172
 1988.58  5.5442e+09  3.24334e+08  1.41166
 1988.47  5.54291e+09  3.24331e+08  1.4116
 1988.36  5.54162e+09  3.24327e+08  1.41154
 1988.24  5.54033e+09  3.24324e+08  1.41148
 1988.13  5.53904e+09  3.24321e+08  1.41142
 1988.02  5.53775e+09  3.24318e+08  1.41136
 1987.91  5.53646e+09  3.24314e+08  1.4113
 1987.79  5.53517e+09  3.24311e+08  1.41124
 1987.68  5.53388e+09  3.24308e+08  1.41118
 1987.57  5.53259e+09  3.24304e+08  1.41112
 1987.45  5.5313e+09  3.24301e+08  1.41107
 1987.34  5.53001e+09  3.24298e+08  1.41101
 1987.23  5.52872e+09  3.24295e+08  1.41095
 1987.11  5.52743e+09  3.24291e+08  1.41089
 1987  5.52614e+09  3.24288e+08  1.41083
 1986.89  5.52485e+09  3.24285e+08  1.41077
 1986.77  5.52357e+09  3.24282e+08  1.41071
 1986.66  5.52228e+09  3.24278e+08  1.41065
 1986.55  5.52099e+09  3.24275e+08  1.41059
 1986.44  5.5197e+09  3.24272e+08  1.41053
 1986.32  5.51841e+09  3.24269e+08  1.41047
 1986.21  5.51713e+09  3.24265e+08  1.41041
 1986.1  5.51584e+09  3.24262e+08  1.41035
 1985.98  5.51455e+09  3.24259e+08  1.41029
 1985.87  5.51326e+09  3.24256e+08  1.41023
 1985.76  5.51198e+09  3.24252e+08  1.41017
 1985.64  5.51069e+09  3.24249e+08  1.41011
 1985.53  5.5094e+09  3.24246e+08  1.41005
 1985.42  5.50812e+09  3.24243e+08  1.40999
 1985.3  5.50683e+09  3.24239e+08  1.40993
 1985.19  5.50554e+09  3.24236e+08  1.40987
 1985.08  5.50426e+09  3.24233e+08  1.40981
 1984.96  5.50297e+09  3.2423e+08  1.40975
 1984.85  5.50169e+09  3.24226e+08  1.40969
 1984.74  5.5004e+09  3.24223e+08  1.40963
 1984.62  5.49912e+09  3.2422e+08  1.40957
 1984.51  5.49783e+09  3.24217e+08  1.40951
 1984.4  5.49655e+09  3.24213e+08  1.40946
 1984.28  5.49526e+09  3.2421e+08  1.4094
 1984.17  5.49398e+09  3.24207e+08  1.40934
 1984.06  5.49269e+09  3.24204e+08  1.40928
 1983.94  5.49141e+09  3.242e+08  1.40922
 1983.83  5.49012e+09  3.24197e+08  1.40916
 1983.72  5.48884e+09  3.24194e+08  1.4091
 1983.6  5.48756e+09  3.24191e+08  1.40904
 1983.49  5.48627e+09  3.24187e+08  1.40898
 1983.38  5.48499e+09  3.24184e+08  1.40892
 1983.26  5.48371e+09  3.24181e+08  1.40886
 1983.15  5.48242e+09  3.24178e+08  1.4088
 1983.04  5.48114e+09  3.24174e+08  1.40874
 1982.92  5.47986e+09  3.24171e+08  1.40868
 1982.81  5.47858e+09  3.24168e+08  1.40862
 1982.7  5.47729e+09  3.24165e+08  1.40856
 1982.58  5.47601e+09  3.24162e+08  1.4085
 1982.47  5.47473e+09  3.24158e+08  1.40845
 1982.36  5.47345e+09  3.24155e+08  1.40839
 1982.24  5.47217e+09  3.24152e+08  1.40833
 1982.13  5.47089e+09  3.24149e+08  1.40827
 1982.02  5.4696e+09  3.24145e+08  1.40821
 1981.9  5.46832e+09  3.24142e+08  1.40815
 1981.79  5.46704e+09  3.24139e+08  1.40809
 1981.68  5.46576e+09  3.24135e+08  1.40803
 1981.56  5.46448e+09  3.24132e+08  1.40797
 1981.45  5.4632e+09  3.24129e+08  1.40791
 1981.34  5.46192e+09  3.24125e+08  1.40785
 1981.22  5.46064e+09  3.24122e+08  1.40779
 1981.11  5.45936e+09  3.24119e+08  1.40773
 1981  5.45808e+09  3.24115e+08  1.40767
 1980.88  5.4568e+09  3.24112e+08  1.40761
 1980.77  5.45552e+09  3.24109e+08  1.40755
 1980.66  5.45424e+09  3.24105e+08  1.40749
 1980.54  5.45296e+09  3.24102e+08  1.40743
 1980.43  5.45168e+09  3.24099e+08  1.40737
 1980.31  5.45041e+09  3.24095e+08  1.40731
 1980.2  5.44913e+09  3.24092e+08  1.40725
 1980.09  5.44785e+09  3.24088e+08  1.40719
 1979.97  5.44657e+09  3.24085e+08  1.40713
 1979.86  5.44529e+09  3.24082e+08  1.40707
 1979.75  5.44401e+09  3.24078e+08  1.40701
 1979.63  5.44274e+09  3.24075e+08  1.40695
 1979.52  5.44146e+09  3.24072e+08  1.40689
 1979.41  5.44018e+09  3.24068e+08  1.40683
 1979.29  5.43891e+09  3.24065e+08  1.40677
 1979.18  5.43763e+09  3.24062e+08  1.40671
 1979.07  5.43635e+09  3.24058e+08  1.40665
 1978.95  5.43507e+09  3.24055e+08  1.40659
 1978.84  5.4338e+09  3.24052e+08  1.40653
 1978.72  5.43252e+09  3.24048e+08  1.40647
 1978.61  5.43125e+09  3.24045e+08  1.40641
 1978.5  5.42997e+09  3.24042e+08  1.40635
 1978.38  5.42869e+09  3.24038e+08  1.40629
 1978.27  5.42742e+09  3.24035e+08  1.40623
 1978.16  5.42614e+09  3.24032e+08  1.40617
 1978.04  5.42487e+09  3.24028e+08  1.40611
 1977.93  5.42359e+09  3.24025e+08  1.40605
 1977.82  5.42232e+09  3.24022e+08  1.40599
 1977.7  5.42104e+09  3.24018e+08  1.40593
 1977.59  5.41977e+09  3.24015e+08  1.40587
 1977.47  5.41849e+09  3.24012e+08  1.40581
 1977.36  5.41722e+09  3.24008e+08  1.40575
 1977.25  5.41595e+09  3.24005e+08  1.40569
 1977.13  5.41467e+09  3.24002e+08  1.40563
 1977.02  5.4134e+09  3.23998e+08  1.40557
 1976.91  5.41213e+09  3.23995e+08  1.40551
 1976.79  5.41085e+09  3.23992e+08  1.40545
 1976.68  5.40958e+09  3.23988e+08  1.40539
 1976.56  5.40831e+09  3.23985e+08  1.40533
 1976.45  5.40703e+09  3.23982e+08  1.40527
 1976.34  5.40576e+09  3.23978e+08  1.40521
 1976.22  5.40449e+09  3.23975e+08  1.40515
 1976.11  5.40322e+09  3.23972e+08  1.40509
 1976  5.40194e+09  3.23968e+08  1.40503
 1975.88  5.40067e+09  3.23965e+08  1.40497
 1975.77  5.3994e+09  3.23962e+08  1.40491
 1975.65  5.39813e+09  3.23959e+08  1.40485
 1975.54  5.39686e+09  3.23955e+08  1.40479
 1975.43  5.39559e+09  3.23952e+08  1.40473
 1975.31  5.39431e+09  3.23949e+08  1.40468
 1975.2  5.39304e+09  3.23945e+08  1.40462
 1975.09  5.39177e+09  3.23942e+08  1.40456
 1974.97  5.3905e+09  3.23939e+08  1.4045
 1974.86  5.38923e+09  3.23935e+08  1.40444
 1974.74  5.38796e+09  3.23932e+08  1.40438
 1974.63  5.38669e+09  3.23929e+08  1.40432
 1974.52  5.38542e+09  3.23925e+08  1.40426
 1974.4  5.38415e+09  3.23922e+08  1.4042
 1974.29  5.38288e+09  3.23919e+08  1.40414
 1974.17  5.38161e+09  3.23915e+08  1.40408
 1974.06  5.38034e+09  3.23912e+08  1.40402
 1973.95  5.37907e+09  3.23909e+08  1.40396
 1973.83  5.37781e+09  3.23905e+08  1.4039
 1973.72  5.37654e+09  3.23902e+08  1.40384
 1973.61  5.37527e+09  3.23899e+08  1.40378
 1973.49  5.374e+09  3.23896e+08  1.40372
 1973.38  5.37273e+09  3.23892e+08  1.40366
 1973.26  5.37146e+09  3.23889e+08  1.4036
 1973.15  5.3702e+09  3.23886e+08  1.40354
 1973.04  5.36893e+09  3.23882e+08  1.40348
 1972.92  5.36766e+09  3.23879e+08  1.40343
 1972.81  5.36639e+09  3.23876e+08  1.40337
 1972.69  5.36513e+09  3.23872e+08  1.40331
 1972.58  5.36386e+09  3.23869e+08  1.40325
 1972.47  5.36259e+09  3.23866e+08  1.40319
 1972.35  5.36133e+09  3.23862e+08  1.40313
 1972.24  5.36006e+09  3.23859e+08  1.40307
 1972.12  5.35879e+09  3.23856e+08  1.40301
 1972.01  5.35753e+09  3.23853e+08  1.40295
 1971.9  5.35626e+09  3.23849e+08  1.40289
 1971.78  5.355e+09  3.23846e+08  1.40283
 1971.67  5.35373e+09  3.23843e+08  1.40277
 1971.55  5.35246e+09  3.23839e+08  1.40271
 1971.44  5.3512e+09  3.23836e+08  1.40265
 1971.33  5.34993e+09  3.23833e+08  1.40259
 1971.21  5.34867e+09  3.23829e+08  1.40253
 1971.1  5.3474e+09  3.23826e+08  1.40248
 1970.98  5.34614e+09  3.23823e+08  1.40242
 1970.87  5.34488e+09  3.2382e+08  1.40236
 1970.76  5.34361e+09  3.23816e+08  1.4023
 1970.64  5.34235e+09  3.23813e+08  1.40224
 1970.53  5.34108e+09  3.2381e+08  1.40218
 1970.41  5.33982e+09  3.23806e+08  1.40212
 1970.3  5.33856e+09  3.23803e+08  1.40206
 1970.19  5.33729e+09  3.238e+08  1.402
 1970.07  5.33603e+09  3.23796e+08  1.40194
 1969.96  5.33477e+09  3.23793e+08  1.40188
 1969.84  5.3335e+09  3.2379e+08  1.40182
 1969.73  5.33224e+09  3.23787e+08  1.40176
 1969.61  5.33098e+09  3.23783e+08  1.4017
 1969.5  5.32972e+09  3.2378e+08  1.40165
 1969.39  5.32845e+09  3.23777e+08  1.40159
 1969.27  5.32719e+09  3.23773e+08  1.40153
 1969.16  5.32593e+09  3.2377e+08  1.40147
 1969.04  5.32467e+09  3.23767e+08  1.40141
 1968.93  5.32341e+09  3.23764e+08  1.40135
 1968.82  5.32215e+09  3.2376e+08  1.40129
 1968.7  5.32089e+09  3.23757e+08  1.40123
 1968.59  5.31962e+09  3.23754e+08  1.40117
 1968.47  5.31836e+09  3.2375e+08  1.40111
 1968.36  5.3171e+09  3.23747e+08  1.40105
 1968.24  5.31584e+09  3.23744e+08  1.40099
 1968.13  5.31458e+09  3.23741e+08  1.40094
 1968.02  5.31332e+09  3.23737e+08  1.40088
 1967.9  5.31206e+09  3.23734e+08  1.40082
 1967.79  5.3108e+09  3.23731e+08  1.40076
 1967.67  5.30954e+09  3.23727e+08  1.4007
 1967.56  5.30828e+09  3.23724e+08  1.40064
 1967.44  5.30702e+09  3.2372e+08  1.40058
 1967.33  5.30577e+09  3.23717e+08  1.40052
 1967.22  5.30451e+09  3.23714e+08  1.40046
 1967.1  5.30325e+09  3.2371e+08  1.4004
 1966.99  5.30199e+09  3.23707e+08  1.40034
 1966.87  5.30073e+09  3.23703e+08  1.40028
 1966.76  5.29947e+09  3.237e+08  1.40022
 1966.64  5.29822e+09  3.23697e+08  1.40016
 1966.53  5.29696e+09  3.23693e+08  1.4001
 1966.42  5.2957e+09  3.2369e+08  1.40004
 1966.3  5.29444e+09  3.23686e+08  1.39998
 1966.19  5.29318e+09  3.23683e+08  1.39992
 1966.07  5.29193e+09  3.2368e+08  1.39986
 1965.96  5.29067e+09  3.23676e+08  1.3998
 1965.84  5.28941e+09  3.23673e+08  1.39974
 1965.73  5.28816e+09  3.23669e+08  1.39968
 1965.62  5.2869e+09  3.23666e+08  1.39962
 1965.5  5.28564e+09  3.23663e+08  1.39956
 1965.39  5.28439e+09  3.23659e+08  1.3995
 1965.27  5.28313e+09  3.23656e+08  1.39944
 1965.16  5.28188e+09  3.23652e+08  1.39938
 1965.04  5.28062e+09  3.23649e+08  1.39932
 1964.93  5.27937e+09  3.23646e+08  1.39926
 1964.81  5.27811e+09  3.23642e+08  1.3992
 1964.7  5.27686e+09  3.23639e+08  1.39914
 1964.59  5.2756e+09  3.23635e+08  1.39908
 1964.47  5.27435e+09  3.23632e+08  1.39902
 1964.36  5.27309e+09  3.23629e+08  1.39896
 1964.24  5.27184e+09  3.23625e+08  1.39891
 1964.13  5.27058e+09  3.23622e+08  1.39885
 1964.01  5.26933e+09  3.23618e+08  1.39879
 1963.9  5.26807e+09  3.23615e+08  1.39873
 1963.78  5.26682e+09  3.23612e+08  1.39867
 1963.67  5.26557e+09  3.23608e+08  1.39861
 1963.56  5.26431e+09  3.23605e+08  1.39855
 1963.44  5.26306e+09  3.23602e+08  1.39849
 1963.33  5.26181e+09  3.23598e+08  1.39843
 1963.21  5.26056e+09  3.23595e+08  1.39837
 1963.1  5.2593e+09  3.23591e+08  1.39831
 1962.98  5.25805e+09  3.23588e+08  1.39825
 1962.87  5.2568e+09  3.23585e+08  1.39819
 1962.75  5.25555e+09  3.23581e+08  1.39813
 1962.64  5.25429e+09  3.23578e+08  1.39807
 1962.52  5.25304e+09  3.23575e+08  1.39801
 1962.41  5.25179e+09  3.23571e+08  1.39795
 1962.3  5.25054e+09  3.23568e+08  1.39789
 1962.18  5.24929e+09  3.23564e+08  1.39783
 1962.07  5.24804e+09  3.23561e+08  1.39777
 1961.95  5.24679e+09  3.23558e+08  1.39771
 1961.84  5.24553e+09  3.23554e+08  1.39766
 1961.72  5.24428e+09  3.23551e+08  1.3976
 1961.61  5.24303e+09  3.23547e+08  1.39754
 1961.49  5.24178e+09  3.23544e+08  1.39748
 1961.38  5.24053e+09  3.23541e+08  1.39742
 1961.26  5.23928e+09  3.23537e+08  1.39736
 1961.15  5.23803e+09  3.23534e+08  1.3973
 1961.04  5.23678e+09  3.23531e+08  1.39724
 1960.92  5.23553e+09  3.23527e+08  1.39718
 1960.81  5.23429e+09  3.23524e+08  1.39712
 1960.69  5.23304e+09  3.23521e+08  1.39706
 1960.58  5.23179e+09  3.23517e+08  1.397
 1960.46  5.23054e+09  3.23514e+08  1.39694
 1960.35  5.22929e+09  3.2351e+08  1.39688
 1960.23  5.22804e+09  3.23507e+08  1.39682
 1960.12  5.22679e+09  3.23504e+08  1.39676
 1960  5.22555e+09  3.235e+08  1.39671
 1959.89  5.2243e+09  3.23497e+08  1.39665
 1959.77  5.22305e+09  3.23494e+08  1.39659
 1959.66  5.2218e+09  3.2349e+08  1.39653
 1959.54  5.22055e+09  3.23487e+08  1.39647
 1959.43  5.21931e+09  3.23484e+08  1.39641
 1959.31  5.21806e+09  3.2348e+08  1.39635
 1959.2  5.21681e+09  3.23477e+08  1.39629
 1959.09  5.21557e+09  3.23473e+08  1.39623
 1958.97  5.21432e+09  3.2347e+08  1.39617
 1958.86  5.21307e+09  3.23467e+08  1.39611
 1958.74  5.21183e+09  3.23463e+08  1.39605
 1958.63  5.21058e+09  3.2346e+08  1.39599
 1958.51  5.20934e+09  3.23457e+08  1.39594
 1958.4  5.20809e+09  3.23453e+08  1.39588
 1958.28  5.20685e+09  3.2345e+08  1.39582
 1958.17  5.2056e+09  3.23447e+08  1.39576
 1958.05  5.20436e+09  3.23443e+08  1.3957
 1957.94  5.20311e+09  3.2344e+08  1.39564
 1957.82  5.20187e+09  3.23436e+08  1.39558
 1957.71  5.20062e+09  3.23433e+08  1.39552
 1957.59  5.19938e+09  3.2343e+08  1.39546
 1957.48  5.19813e+09  3.23426e+08  1.3954
 1957.36  5.19689e+09  3.23423e+08  1.39534
 1957.25  5.19564e+09  3.2342e+08  1.39528
 1957.13  5.1944e+09  3.23416e+08  1.39523
 1957.02  5.19316e+09  3.23413e+08  1.39517
 1956.9  5.19191e+09  3.2341e+08  1.39511
 1956.79  5.19067e+09  3.23406e+08  1.39505
 1956.67  5.18943e+09  3.23403e+08  1.39499
 1956.56  5.18818e+09  3.234e+08  1.39493
 1956.44  5.18694e+09  3.23396e+08  1.39487
 1956.33  5.1857e+09  3.23393e+08  1.39481
 1956.21  5.18446e+09  3.2339e+08  1.39475
 1956.1  5.18321e+09  3.23386e+08  1.39469
 1955.98  5.18197e+09  3.23383e+08  1.39464
 1955.87  5.18073e+09  3.2338e+08  1.39458
 1955.75  5.17949e+09  3.23376e+08  1.39452
 1955.64  5.17825e+09  3.23373e+08  1.39446
 1955.52  5.17701e+09  3.2337e+08  1.3944
 1955.41  5.17577e+09  3.23366e+08  1.39434
 1955.29  5.17452e+09  3.23363e+08  1.39428
 1955.18  5.17328e+09  3.2336e+08  1.39422
 1955.06  5.17204e+09  3.23356e+08  1.39416
 1954.95  5.1708e+09  3.23353e+08  1.3941
 1954.83  5.16956e+09  3.23349e+08  1.39405
 1954.72  5.16832e+09  3.23346e+08  1.39399
 1954.6  5.16708e+09  3.23343e+08  1.39393
 1954.49  5.16584e+09  3.23339e+08  1.39387
 1954.37  5.1646e+09  3.23336e+08  1.39381
 1954.26  5.16336e+09  3.23333e+08  1.39375
 1954.14  5.16212e+09  3.23329e+08  1.39369
 1954.03  5.16088e+09  3.23326e+08  1.39363
 1953.91  5.15965e+09  3.23323e+08  1.39357
 1953.8  5.15841e+09  3.23319e+08  1.39352
 1953.68  5.15717e+09  3.23316e+08  1.39346
 1953.57  5.15593e+09  3.23313e+08  1.3934
 1953.45  5.15469e+09  3.23309e+08  1.39334
 1953.34  5.15345e+09  3.23306e+08  1.39328
 1953.22  5.15222e+09  3.23302e+08  1.39322
 1953.11  5.15098e+09  3.23299e+08  1.39316
 1952.99  5.14974e+09  3.23295e+08  1.3931
 1952.88  5.1485e+09  3.23292e+08  1.39304
 1952.76  5.14727e+09  3.23289e+08  1.39298
 1952.65  5.14603e+09  3.23285e+08  1.39292
 1952.53  5.14479e+09  3.23282e+08  1.39286
 1952.42  5.14356e+09  3.23278e+08  1.3928
 1952.3  5.14232e+09  3.23275e+08  1.39274
 1952.19  5.14108e+09  3.23271e+08  1.39268
 1952.07  5.13985e+09  3.23268e+08  1.39262
 1951.96  5.13861e+09  3.23264e+08  1.39256
 1951.84  5.13737e+09  3.23261e+08  1.3925
 1951.73  5.13614e+09  3.23257e+08  1.39244
 1951.61  5.1349e+09  3.23254e+08  1.39239
 1951.5  5.13367e+09  3.23251e+08  1.39233
 1951.38  5.13243e+09  3.23247e+08  1.39227
 1951.27  5.1312e+09  3.23244e+08  1.39221
 1951.15  5.12996e+09  3.2324e+08  1.39215
 1951.04  5.12873e+09  3.23237e+08  1.39209
 1950.92  5.12749e+09  3.23233e+08  1.39203
 1950.81  5.12626e+09  3.2323e+08  1.39197
 1950.69  5.12503e+09  3.23226e+08  1.39191
 1950.57  5.12379e+09  3.23223e+08  1.39185
 1950.46  5.12256e+09  3.23219e+08  1.39179
 1950.34  5.12132e+09  3.23216e+08  1.39173
 1950.23  5.12009e+09  3.23213e+08  1.39167
 1950.11  5.11886e+09  3.23209e+08  1.39161
 1950  5.11762e+09  3.23206e+08  1.39155
 1949.88  5.11639e+09  3.23202e+08  1.39149
 1949.77  5.11516e+09  3.23199e+08  1.39143
 1949.65  5.11393e+09  3.23195e+08  1.39137
 1949.54  5.11269e+09  3.23192e+08  1.39132
 1949.42  5.11146e+09  3.23189e+08  1.39126
 1949.31  5.11023e+09  3.23185e+08  1.3912
 1949.19  5.109e+09  3.23182e+08  1.39114
 1949.08  5.10777e+09  3.23178e+08  1.39108
 1948.96  5.10654e+09  3.23175e+08  1.39102
 1948.85  5.1053e+09  3.23171e+08  1.39096
 1948.73  5.10407e+09  3.23168e+08  1.3909
 1948.61  5.10284e+09  3.23164e+08  1.39084
 1948.5  5.10161e+09  3.23161e+08  1.39078
 1948.38  5.10038e+09  3.23158e+08  1.39072
 1948.27  5.09915e+09  3.23154e+08  1.39066
 1948.15  5.09792e+09  3.23151e+08  1.3906
 1948.04  5.09669e+09  3.23147e+08  1.39054
 1947.92  5.09546e+09  3.23144e+08  1.39049
 1947.81  5.09423e+09  3.2314e+08  1.39043
 1947.69  5.093e+09  3.23137e+08  1.39037
 1947.58  5.09177e+09  3.23134e+08  1.39031
 1947.46  5.09054e+09  3.2313e+08  1.39025
 1947.34  5.08931e+09  3.23127e+08  1.39019
 1947.23  5.08808e+09  3.23123e+08  1.39013
 1947.11  5.08685e+09  3.2312e+08  1.39007
 1947  5.08563e+09  3.23116e+08  1.39001
 1946.88  5.0844e+09  3.23113e+08  1.38995
 1946.77  5.08317e+09  3.2311e+08  1.38989
 1946.65  5.08194e+09  3.23106e+08  1.38983
 1946.54  5.08071e+09  3.23103e+08  1.38978
 1946.42  5.07948e+09  3.23099e+08  1.38972
 1946.31  5.07826e+09  3.23096e+08  1.38966
 1946.19  5.07703e+09  3.23092e+08  1.3896
 1946.07  5.0758e+09  3.23089e+08  1.38954
 1945.96  5.07458e+09  3.23086e+08  1.38948
 1945.84  5.07335e+09  3.23082e+08  1.38942
 1945.73  5.07212e+09  3.23079e+08  1.38936
 1945.61  5.0709e+09  3.23075e+08  1.3893
 1945.5  5.06967e+09  3.23072e+08  1.38924
 1945.38  5.06844e+09  3.23068e+08  1.38918
 1945.27  5.06722e+09  3.23065e+08  1.38913
 1945.15  5.06599e+09  3.23062e+08  1.38907
 1945.03  5.06477e+09  3.23058e+08  1.38901
 1944.92  5.06354e+09  3.23055e+08  1.38895
 1944.8  5.06231e+09  3.23051e+08  1.38889
 1944.69  5.06109e+09  3.23048e+08  1.38883
 1944.57  5.05986e+09  3.23045e+08  1.38877
 1944.46  5.05864e+09  3.23041e+08  1.38871
 1944.34  5.05741e+09  3.23038e+08  1.38865
 1944.23  5.05619e+09  3.23034e+08  1.38859
 1944.11  5.05497e+09  3.23031e+08  1.38854
 1943.99  5.05374e+09  3.23027e+08  1.38848
 1943.88  5.05252e+09  3.23024e+08  1.38842
 1943.76  5.05129e+09  3.23021e+08  1.38836
 1943.65  5.05007e+09  3.23017e+08  1.3883
 1943.53  5.04885e+09  3.23014e+08  1.38824
 1943.42  5.04762e+09  3.2301e+08  1.38818
 1943.3  5.0464e+09  3.23007e+08  1.38812
 1943.18  5.04518e+09  3.23004e+08  1.38806
 1943.07  5.04395e+09  3.23e+08  1.38801
 1942.95  5.04273e+09  3.22997e+08  1.38795
 1942.84  5.04151e+09  3.22993e+08  1.38789
 1942.72  5.04029e+09  3.2299e+08  1.38783
 1942.61  5.03907e+09  3.22987e+08  1.38777
 1942.49  5.03784e+09  3.22983e+08  1.38771
 1942.37  5.03662e+09  3.2298e+08  1.38765
 1942.26  5.0354e+09  3.22976e+08  1.38759
 1942.14  5.03418e+09  3.22973e+08  1.38754
 1942.03  5.03296e+09  3.2297e+08  1.38748
 1941.91  5.03174e+09  3.22966e+08  1.38742
 1941.8  5.03052e+09  3.22963e+08  1.38736
 1941.68  5.02929e+09  3.22959e+08  1.3873
 1941.56  5.02807e+09  3.22956e+08  1.38724
 1941.45  5.02685e+09  3.22953e+08  1.38718
 1941.33  5.02563e+09  3.22949e+08  1.38712
 1941.22  5.02441e+09  3.22946e+08  1.38707
 1941.1  5.02319e+09  3.22942e+08  1.38701
 1940.99  5.02197e+09  3.22939e+08  1.38695
 1940.87  5.02075e+09  3.22936e+08  1.38689
 1940.75  5.01953e+09  3.22932e+08  1.38683
 1940.64  5.01832e+09  3.22929e+08  1.38677
 1940.52  5.0171e+09  3.22925e+08  1.38671
 1940.41  5.01588e+09  3.22922e+08  1.38665
 1940.29  5.01466e+09  3.22919e+08  1.3866
 1940.17  5.01344e+09  3.22915e+08  1.38654
 1940.06  5.01222e+09  3.22912e+08  1.38648
 1939.94  5.011e+09  3.22908e+08  1.38642
 1939.83  5.00979e+09  3.22905e+08  1.38636
 1939.71  5.00857e+09  3.22902e+08  1.3863
 1939.59  5.00735e+09  3.22898e+08  1.38624
 1939.48  5.00613e+09  3.22895e+08  1.38619
 1939.36  5.00492e+09  3.22892e+08  1.38613
 1939.25  5.0037e+09  3.22888e+08  1.38607
 1939.13  5.00248e+09  3.22885e+08  1.38601
 1939.02  5.00127e+09  3.22881e+08  1.38595
 1938.9  5.00005e+09  3.22878e+08  1.38589
 1938.78  4.99883e+09  3.22875e+08  1.38583
 1938.67  4.99762e+09  3.22871e+08  1.38577
 1938.55  4.9964e+09  3.22868e+08  1.38571
 1938.44  4.99518e+09  3.22864e+08  1.38566
 1938.32  4.99397e+09  3.22861e+08  1.3856
 1938.2  4.99275e+09  3.22857e+08  1.38554
 1938.09  4.99154e+09  3.22854e+08  1.38548
 1937.97  4.99032e+09  3.2285e+08  1.38542
 1937.86  4.98911e+09  3.22847e+08  1.38536
 1937.74  4.98789e+09  3.22843e+08  1.3853
 1937.62  4.98668e+09  3.2284e+08  1.38524
 1937.51  4.98546e+09  3.22836e+08  1.38518
 1937.39  4.98425e+09  3.22833e+08  1.38512
 1937.28  4.98303e+09  3.22829e+08  1.38506
 1937.16  4.98182e+09  3.22826e+08  1.38501
 1937.04  4.98061e+09  3.22822e+08  1.38495
 1936.93  4.97939e+09  3.22819e+08  1.38489
 1936.81  4.97818e+09  3.22815e+08  1.38483
 1936.7  4.97697e+09  3.22812e+08  1.38477
 1936.58  4.97575e+09  3.22808e+08  1.38471
 1936.46  4.97454e+09  3.22805e+08  1.38465
 1936.35  4.97333e+09  3.22801e+08  1.38459
 1936.23  4.97211e+09  3.22798e+08  1.38453
 1936.11  4.9709e+09  3.22795e+08  1.38447
 1936  4.96969e+09  3.22791e+08  1.38442
 1935.88  4.96848e+09  3.22788e+08  1.38436
 1935.77  4.96727e+09  3.22784e+08  1.3843
 1935.65  4.96605e+09  3.22781e+08  1.38424
 1935.53  4.96484e+09  3.22777e+08  1.38418
 1935.42  4.96363e+09  3.22774e+08  1.38412
 1935.3  4.96242e+09  3.2277e+08  1.38406
 1935.19  4.96121e+09  3.22767e+08  1.384
 1935.07  4.96e+09  3.22763e+08  1.38394
 1934.95  4.95879e+09  3.2276e+08  1.38389
 1934.84  4.95758e+09  3.22756e+08  1.38383
 1934.72  4.95637e+09  3.22753e+08  1.38377
 1934.6  4.95516e+09  3.22749e+08  1.38371
 1934.49  4.95395e+09  3.22746e+08  1.38365
 1934.37  4.95274e+09  3.22743e+08  1.38359
 1934.26  4.95153e+09  3.22739e+08  1.38353
 1934.14  4.95032e+09  3.22736e+08  1.38347
 1934.02  4.94911e+09  3.22732e+08  1.38341
 1933.91  4.9479e+09  3.22729e+08  1.38336
 1933.79  4.94669e+09  3.22725e+08  1.3833
 1933.68  4.94548e+09  3.22722e+08  1.38324
 1933.56  4.94427e+09  3.22718e+08  1.38318
 1933.44  4.94306e+09  3.22715e+08  1.38312
 1933.33  4.94185e+09  3.22711e+08  1.38306
 1933.21  4.94065e+09  3.22708e+08  1.383
 1933.09  4.93944e+09  3.22705e+08  1.38294
 1932.98  4.93823e+09  3.22701e+08  1.38289
 1932.86  4.93702e+09  3.22698e+08  1.38283
 1932.74  4.93581e+09  3.22694e+08  1.38277
 1932.63  4.93461e+09  3.22691e+08  1.38271
 1932.51  4.9334e+09  3.22687e+08  1.38265
 1932.4  4.93219e+09  3.22684e+08  1.38259
 1932.28  4.93099e+09  3.2268e+08  1.38253
 1932.16  4.92978e+09  3.22677e+08  1.38247
 1932.05  4.92857e+09  3.22673e+08  1.38242
 1931.93  4.92737e+09  3.2267e+08  1.38236
 1931.81  4.92616e+09  3.22667e+08  1.3823
 1931.7  4.92495e+09  3.22663e+08  1.38224
 1931.58  4.92375e+09  3.2266e+08  1.38218
 1931.47  4.92254e+09  3.22656e+08  1.38212
 1931.35  4.92134e+09  3.22653e+08  1.38206
 1931.23  4.92013e+09  3.22649e+08  1.382
 1931.12  4.91893e+09  3.22646e+08  1.38195
 1931  4.91772e+09  3.22642e+08  1.38189
